id_nombre,nombre,analisis_sentimientos,latitud,longitud,categories,puntuacion_usuarios,direccion,id_ciudad,ciudad,codigo_postal,estado,anio
48c0,,,26.6644009,-80.2681941,,,"Goldenrod Road, Wellington",QAEJ,Palm Beach,33414,Florida,2024
5a24,,,26.66174,-80.2658732,,,"Corporate Center Way, Courtyard Shops at Wellington",QAEJ,Palm Beach,33414,Florida,2024
01c6,,,29.9587418,-82.9294142,,,"Suwannee Avenue, Branford",4MNC,Suwannee,No definido,Florida,2024
7e9c,,,27.2105529,-80.1819303,,,"555, Northeast Ocean Boulevard",EMTW,Martin,34996,Florida,2024
93b4,,,26.8290657,-80.1413437,,,"400, Avenue of the Champions",QAEJ,Palm Beach,33418,Florida,2024
0d31,,,26.4935085,-81.9428709,,,"11410, Summerlin Square Drive",OO78,Lee,11410,Florida,2024
1b8c,,,27.3369617,-82.5408958,,,"North Lemon Avenue, Pineapple Corner",SYJL,Sarasota,34236,Florida,2024
07ae,,,26.3302253,-81.8206045,,,"4131, Bonita Beach Road Southwest",OO78,Lee,34134,Florida,2024
7497,,,26.4613505,-81.8276722,,,"7460, San Carlos Boulevard",OO78,Lee,33967,Florida,2024
9e1d,,,26.3637107,-80.1313184,,,"6000, Glades Road",QAEJ,Palm Beach,33431,Florida,2024
190b,,,27.1448582,-82.4020734,,,"103, Triple Diamond Boulevard",SYJL,Sarasota,34275,Florida,2024
3159,,,26.3492873,-80.0846697,,,"Plaza Real South, Boca Raton",QAEJ,Palm Beach,33432,Florida,2024
b06d,,,26.3485417,-80.0850198,,,"Southeast 1st Street, Boca Raton",QAEJ,Palm Beach,33432,Florida,2024
84f7,,,26.3497375,-80.0846452,,,"East Royal Palm Road, Boca Raton",QAEJ,Palm Beach,33432,Florida,2024
599f,,,26.5454521,-81.841959,,,"6900, Daniels Parkway",OO78,Lee,33912,Florida,2024
2558,,,26.5454515,-81.8426441,,,"6900, Daniels Parkway",OO78,Lee,33912,Florida,2024
70f9,,,26.5454522,-81.8424912,,,"6900, Daniels Parkway",OO78,Lee,33912,Florida,2024
1917,,,30.1394469,-82.9508641,,,"9929, 170th Terrace",4MNC,Suwannee,32062,Florida,2024
a54f,,,28.4651678,-82.6194343,,,"2284, Commercial Way",PN9O,Hernando,34606,Florida,2024
0fda,,,28.6572353,-81.2031811,,,"888, City Walk Lane",8ZKX,Seminole,32765,Florida,2024
f039,,,28.6573455,-81.2030837,,,"888, City Walk Lane",8ZKX,Seminole,32765,Florida,2024
41d4,,,28.6573735,-81.203028,,,"888, City Walk Lane",8ZKX,Seminole,32765,Florida,2024
5216,,,26.7059265,-82.1637972,,,"8421, Main Street",OO78,Lee,33922,Florida,2024
c030,,,26.6195797,-82.1195622,,,"10880, Stringfellow Road",OO78,Lee,10880,Florida,2024
72ae,,,26.4915434,-82.0817883,,,"Oleander Street, Saint James Mobile Home Park",OO78,Lee,33956,Florida,2024
b379,,,29.6018138,-82.4192667,,,"Archer Road, Arredondo Estates",IKSE,Alachua,32608,Florida,2024
bdb0,,,26.3392541,-80.0731815,,,"999, East Camino Real",QAEJ,Palm Beach,33432,Florida,2024
0805,,,27.0996504,-82.4449101,,,"125, West Venice Avenue",SYJL,Sarasota,34285,Florida,2024
4416,,,27.0995454,-82.4491953,,,"335, West Venice Avenue",SYJL,Sarasota,34285,Florida,2024
2cf5,,,26.8438028,-80.0754969,,,"262, PGA Boulevard",QAEJ,Palm Beach,33410,Florida,2024
188f,,,26.9346033,-80.1063056,,,"West Indiantown Road, Jupiter",QAEJ,Palm Beach,33458,Florida,2024
aa86,,,26.9345414,-80.106792,,,"711, West Indiantown Road",QAEJ,Palm Beach,33458,Florida,2024
47b8,,,26.8366132,-80.1309507,,,"7100, Fairway Drive",QAEJ,Palm Beach,33418,Florida,2024
a63f,,,26.7078485,-80.1171575,,,"4869, Okeechobee Boulevard",QAEJ,Palm Beach,33417,Florida,2024
2ae3,,,26.8888517,-80.1148484,,,"1209, Main Street",QAEJ,Palm Beach,33458,Florida,2024
f52c,,,26.9320693,-80.0922374,,,"17370, Alt A-1-A",QAEJ,Palm Beach,17370,Florida,2024
0b7d,,,27.3817247,-82.4560877,,,"North Cattlemen Road, Sarasota",SYJL,Sarasota,34201,Florida,2024
6826,,,27.0702791,-82.1580883,,,"1163, North Toledo Blade Boulevard",SYJL,Sarasota,34289,Florida,2024
19f7,,,26.3495841,-80.2293981,,,"11419, West Palmetto Park Road",QAEJ,Palm Beach,11419,Florida,2024
a38d,,,27.0463637,-82.3281419,,,"19795, Wellen Park Boulevard",SYJL,Sarasota,19795,Florida,2024
aaa9,,,27.0455861,-82.3268197,,,"19725, Wellen Park Boulevard",SYJL,Sarasota,19725,Florida,2024
163f,,,26.9666247,-80.0883126,,,"560, Village Boulevard",QAEJ,Palm Beach,33469,Florida,2024
97d6,,,28.6579164,-81.1798685,,,"1016, Lockwood Boulevard",8ZKX,Seminole,32765,Florida,2024
1ef3,,,26.707994,-80.1811706,,,"Okeechobee Boulevard, West Palm Beach",QAEJ,Palm Beach,33411,Florida,2024
0f47,,,26.3621165,-80.1247124,,,"5250, Town Center Circle",QAEJ,Palm Beach,33486,Florida,2024
742b,,,30.3284777,-82.9635604,,,"US Highway 129, Suwannee",4MNC,Suwannee,42097,Florida,2024
5a0c,,,27.3483072,-82.512776,,,"1100, North Tuttle Avenue",SYJL,Sarasota,34237,Florida,2024
40bc,,,27.0505511,-82.3929607,,,"4187, Tamiami Trail",SYJL,Sarasota,34293,Florida,2024
7369,,,27.051293,-82.3949754,,,"4145, Tamiami Trail",SYJL,Sarasota,34293,Florida,2024
2382,,,27.0504785,-82.3928807,,,"4191, Tamiami Trail",SYJL,Sarasota,34293,Florida,2024
384a,,,27.0392354,-82.2263417,,,"14828, Tamiami Trail",SYJL,Sarasota,14828,Florida,2024
1131,,,26.6812494,-80.0544439,,,"3400, South Dixie Highway",QAEJ,Palm Beach,33405,Florida,2024
7b78,,,26.8922617,-80.1027324,,,"Military Trail, Jupiter",QAEJ,Palm Beach,33458,Florida,2024
8397,,,26.8914645,-80.1023208,,,"Poinciana Drive, Jupiter",QAEJ,Palm Beach,33477,Florida,2024
07fc,,,27.3190902,-82.5769051,,,"431, Saint Armands Circle",SYJL,Sarasota,34236,Florida,2024
9294,,,27.3189022,-82.5758315,,,"John Ringling Boulevard, Saint Armand's Circle",SYJL,Sarasota,34236,Florida,2024
ffa3,,,27.3183589,-82.5762263,,,"17, Fillmore Drive",SYJL,Sarasota,34236,Florida,2024
b19c,,,27.3185129,-82.5763385,,,"438, Saint Armands Circle",SYJL,Sarasota,34236,Florida,2024
25b7,,,27.3194219,-82.5782212,,,"27, Boulevard of the Presidents",SYJL,Sarasota,34236,Florida,2024
d0d5,,,27.3176902,-82.5780754,,,"322, John Ringling Boulevard",SYJL,Sarasota,34236,Florida,2024
2585,,,27.3172141,-82.5767079,,,"28A, South Boulevard of the Presidents",SYJL,Sarasota,34236,Florida,2024
eda4,,,27.3181075,-82.578333,,,"325, John Ringling Boulevard",SYJL,Sarasota,34236,Florida,2024
c91a,,,27.3193438,-82.5781639,,,"25, Boulevard of the Presidents",SYJL,Sarasota,34236,Florida,2024
01c3,,,27.3177208,-82.576426,,,"15, South Boulevard of the Presidents",SYJL,Sarasota,34236,Florida,2024
c2ea,,,27.3195098,-82.5782757,,,"29, Boulevard of the Presidents",SYJL,Sarasota,34236,Florida,2024
4e58,,,27.3173668,-82.576827,,,"22, South Boulevard of the Presidents",SYJL,Sarasota,34236,Florida,2024
2f0e,,,27.2347321,-80.2690352,,,"Northwest Federal Highway, North River Shores",EMTW,Martin,34957,Florida,2024
9bd4,,,26.6520093,-80.0831338,,,"Prairie Road, Palm Springs",QAEJ,Palm Beach,33406,Florida,2024
d18d,,,26.6871511,-80.0926377,,,"James L Turnage Boulevard, Palm Beach",QAEJ,Palm Beach,33409,Florida,2024
5514,,,26.3717803,-80.2049246,,,"20401, State Road 7",QAEJ,Palm Beach,20401,Florida,2024
f8f7,,,26.3695023,-80.2064165,,,"20455, State Road 7",QAEJ,Palm Beach,20455,Florida,2024
6445,,,26.3869605,-80.0810368,,,"4070, North Dixie Highway",QAEJ,Palm Beach,33431,Florida,2024
bbf8,,,26.3695325,-80.2063219,,,"20449, State Road 7",QAEJ,Palm Beach,20449,Florida,2024
257f,,,26.3691529,-80.20066,,,"9845, Glades Road",QAEJ,Palm Beach,33434,Florida,2024
5014,,,28.6571369,-81.1786482,,,"997, Lockwood Boulevard",8ZKX,Seminole,32765,Florida,2024
622f,,,28.6993978,-81.263096,,,"1172, Tree Swallow Drive",8ZKX,Seminole,32708,Florida,2024
5a24,,,26.3317113,-81.7989546,,,"9174, Bonita Beach Road Southeast",OO78,Lee,34135,Florida,2024
91c5,,,26.3500199,-81.8068846,,,"26801, South Tamiami Trail",OO78,Lee,26801,Florida,2024
5852,,,26.3296478,-81.7389501,,,"12950, Trade Way Four",OO78,Lee,12950,Florida,2024
4768,,,26.4006083,-81.8082975,,,"23181, Village Shops Way",OO78,Lee,23181,Florida,2024
56d5,,,26.3568972,-81.8065314,,,"North Bay Village Drive, Limetree Park",OO78,Lee,13434,Florida,2024
68b0,,,26.7039162,-80.0390854,,,"301, Australian Avenue",QAEJ,Palm Beach,33480,Florida,2024
3247,,,26.4350901,-81.7741489,,,"Miromar Outlet Drive, Miromar Outlets",OO78,Lee,33928,Florida,2024
4e1a,,,27.0490882,-82.3921639,,,"Vicenza Drive, Sarasota",SYJL,Sarasota,34293,Florida,2024
2e7b,,,26.3689224,-80.0780988,,,"515, Northeast 20th Street",QAEJ,Palm Beach,33431,Florida,2024
d446,,,28.5210618,-82.2358982,,,"30405, Cracker Crossing",PN9O,Hernando,30405,Florida,2024
187b,,,26.4390135,-80.0863641,,,"Delray Crossing, Delray Beach",QAEJ,Palm Beach,33444,Florida,2024
d446,,,27.1112361,-80.25966,,,"7461, Southwest Lost River Road",EMTW,Martin,No definido,Florida,2024
8f03,,,27.0357291,-82.2146954,,,"Tamiami Trail, North Port",SYJL,Sarasota,34287,Florida,2024
91ee,,,27.2526821,-80.2284489,,,"Northeast Indian River Drive, Skyline Heights",EMTW,Martin,34957,Florida,2024
9ad6,,,27.2445457,-80.2334196,,,"1419, Northeast Jensen Beach Boulevard",EMTW,Martin,34957,Florida,2024
bdfe,,,27.2423651,-80.2717507,,,"Northwest Federal Highway, Portofino at Jensen Beach",EMTW,Martin,34957,Florida,2024
9092,,,27.2474203,-80.2725557,,,"Northwest Jack Williams Way, Jensen Beach",EMTW,Martin,34957,Florida,2024
d446,,,27.2556139,-80.2777907,,,"4101, Federal Highway",EMTW,Martin,34952,Florida,2024
f08d,,,27.2454818,-80.2274075,,,"3340, Northeast Pineapple Avenue",EMTW,Martin,34957,Florida,2024
788c,,,27.1768113,-80.2364979,,,"2290, Southeast Federal Highway",EMTW,Martin,34994,Florida,2024
340c,,,26.3691155,-80.2049739,,,"20465, State Road 7",QAEJ,Palm Beach,20465,Florida,2024
7361,,,26.3666133,-80.2019741,,,"Palm Beach , Florida",QAEJ,Palm Beach,33428,Florida,2024
c555,,,26.4879478,-81.7879712,,,"9903, Gulf Coast Main Street",OO78,Lee,33913,Florida,2024
c555,,,26.4876443,-81.7872826,,,"9903, Gulf Coast Main Street",OO78,Lee,33913,Florida,2024
c555,,,26.4858152,-81.7899398,,,"9903, Gulf Coast Main Street",OO78,Lee,33913,Florida,2024
318b,,,26.4073221,-81.8103867,,,"Plaza Del Lago Drive, Coconut Point",OO78,Lee,33928,Florida,2024
9092,,,26.4058617,-81.8089064,,,"8091, Plaza Del Lago Drive",OO78,Lee,33928,Florida,2024
3aae,,,28.5183785,-82.5741113,,,"Cortez Boulevard, Weeki Wachee",PN9O,Hernando,34601,Florida,2024
432e,,,28.473442,-82.6168858,,,"2903, Commercial Way",PN9O,Hernando,34606,Florida,2024
7e03,,,26.5185651,-81.9974815,,,"15020, Shell Point Boulevard",OO78,Lee,15020,Florida,2024
d446,,,28.4540502,-82.631011,,,"1371, Commercial Way",PN9O,Hernando,34679,Florida,2024
af56,,,26.4902478,-82.0096261,,,"17181, Harbour Pointe Drive",OO78,Lee,17181,Florida,2024
37b9,,,26.6112456,-81.8161317,,,"4690, Colonial Boulevard",OO78,Lee,33966,Florida,2024
bdfe,,,26.6085369,-81.8119857,,,"9310, Ben C Pratt Six Mile Cypress Parkway",OO78,Lee,33912,Florida,2024
8f03,,,26.6110397,-81.8104579,,,"8243, Dani Drive",OO78,Lee,33966,Florida,2024
6dc3,,,26.7214775,-82.2632241,,,"760, Gulf Boulevard",OO78,Lee,33921,Florida,2024
37b9,,,28.5452605,-82.4017205,,,"Broad Street, Brooksville",PN9O,Hernando,34603,Florida,2024
55ea,,,26.3656195,-80.1113196,,,"Glades Road, Boca Raton",QAEJ,Palm Beach,33486,Florida,2024
bdfe,,,26.6275024,-80.0892925,,,"3349, South Congress Avenue",QAEJ,Palm Beach,33461,Florida,2024
fc6a,,,26.446656,-82.0412964,,,"Periwinkle Way, Sanibel",OO78,Lee,33957,Florida,2024
8f03,,,26.609748,-81.9415027,,,"Del Prado Boulevard South, Cape Coral",OO78,Lee,33904,Florida,2024
95a0,,,26.6068864,-81.941723,,,"Del Prado Boulevard South, Cape Coral",OO78,Lee,33990,Florida,2024
fc6f,,,26.6070015,-81.8713667,,,"Edison Park Historic District, Fort Myers",OO78,Lee,33901,Florida,2024
5014,,,26.544873,-81.8706203,,,"13701, South Tamiami Trail",OO78,Lee,13701,Florida,2024
5014,,,26.6720399,-81.9336712,,,"1851, Northeast Pine Island Road",OO78,Lee,33909,Florida,2024
bdfe,,,26.6694367,-81.9359575,,,"Pondella Road, Cape Coral",OO78,Lee,33909,Florida,2024
432e,,,26.5729189,-81.8724951,,,"Oak Drive, Pine Manor",OO78,Lee,33907,Florida,2024
8f03,,,26.6854436,-81.9023296,,,"North Cleveland Avenue, Palmona Park",OO78,Lee,33903,Florida,2024
d446,,,26.7578878,-80.0928594,,,"2411, Metrocentre Boulevard",QAEJ,Palm Beach,33407,Florida,2024
c96e,,,26.5717065,-80.0887455,,,"North Congress Avenue, Boynton Beach",QAEJ,Palm Beach,33426,Florida,2024
eae1,,,27.1991091,-80.2523351,,,"18, Southeast Seminole Street",EMTW,Martin,34994,Florida,2024
499a,,,27.2001673,-80.2540705,,,"49, Southwest Seminole Street",EMTW,Martin,34994,Florida,2024
f673,,,27.1634795,-80.2343566,,,"Southeast Indian Street, Martin",EMTW,Martin,34997,Florida,2024
432e,,,26.7070267,-80.0911205,,,"Okeechobee Boulevard, West Palm Beach",QAEJ,Palm Beach,33414,Florida,2024
5cdc,,,27.02407,-80.4726492,,,"Southwest Warfield Boulevard, Indiantown",EMTW,Martin,34956,Florida,2024
8f03,,,27.2685398,-82.4609756,,,"5490, Clark Road",SYJL,Sarasota,34233,Florida,2024
9092,,,27.2830563,-82.5312488,,,"4900, South Tamiami Trail",SYJL,Sarasota,34231,Florida,2024
bdfe,,,27.2940877,-82.5301103,,,"Robinhood Street, South Trail",SYJL,Sarasota,34231,Florida,2024
b367,,,27.2021791,-80.2035135,,,"North River Road, Sewall's Point",EMTW,Martin,34996,Florida,2024
d561,,,26.7774142,-80.0395795,,,"Lake Drive, Palm Beach Shores",QAEJ,Palm Beach,33404,Florida,2024
06ec,,,28.6624481,-81.3917292,,,"FL 436, Weathersfield",8ZKX,Seminole,32701,Florida,2024
d446,,,28.6658592,-81.3894119,,,"285, Douglas Avenue",8ZKX,Seminole,32714,Florida,2024
5014,,,28.662942,-81.3896935,,,"Douglas Avenue, Altamonte Springs",8ZKX,Seminole,32701,Florida,2024
f41c,,,28.8110226,-81.268341,,,"120, West 2nd Street",8ZKX,Seminole,32771,Florida,2024
06ec,,,26.6175958,-81.6676935,,,"Lee Boulevard, Lehigh Acres",OO78,Lee,33971,Florida,2024
55ea,,,27.3289282,-82.5343094,,,"Mound Street, Laurel Park",SYJL,Sarasota,34230,Florida,2024
9092,,,28.8061085,-81.3355429,,,"10, Towne Center Circle",8ZKX,Seminole,32771,Florida,2024
5346,,,28.8109771,-81.3325605,,,"West 1st Street, Seminole",8ZKX,Seminole,32747,Florida,2024
352b,,,28.8122563,-81.3298108,,,"4520, West 1st Street",8ZKX,Seminole,32771,Florida,2024
8f03,,,26.6507299,-80.2148495,,,"Olive Drive, Wellington's Edge",QAEJ,Palm Beach,33447,Florida,2024
9092,,,26.4922609,-81.7858897,,,"10020, University Plaza Drive",OO78,Lee,10020,Florida,2024
7111,,,26.6580546,-81.884306,,,"13021, North Cleveland Avenue",OO78,Lee,13021,Florida,2024
a932,,,26.6586982,-81.8838029,,,"Plaza 41 and Commons, Shipyard Villas",OO78,Lee,33903,Florida,2024
5014,,,26.7086515,-80.148878,,,"Okeechobee Boulevard, Palm Beach",QAEJ,Palm Beach,33417,Florida,2024
4f1f,,,28.6794757,-81.3349948,,,"Casselberry, Seminole",8ZKX,Seminole,32730,Florida,2024
2e71,,,26.6628262,-80.2671016,,,"13899, Wellington Trace",QAEJ,Palm Beach,13899,Florida,2024
5316,,,26.6091124,-81.9735706,,,"2311, Santa Barbara Boulevard",OO78,Lee,33991,Florida,2024
432e,,,26.6088312,-81.9735927,,,"2311, Santa Barbara Boulevard",OO78,Lee,33991,Florida,2024
d446,,,29.6175475,-82.388561,,,"4001, Southwest 43rd Street",IKSE,Alachua,32608,Florida,2024
9e17,,,26.5630282,-81.9409042,,,"1719, Cape Coral Parkway East",OO78,Lee,33904,Florida,2024
37d7,,,26.5610405,-81.9488051,,,"1227, Miramar Street",OO78,Lee,33904,Florida,2024
83c8,,,29.6500674,-82.3247501,,,"5, Southeast Second Avenue",IKSE,Alachua,32601,Florida,2024
8f14,,,29.6508034,-82.3245719,,,"Southeast 1st Avenue, Gainesville",IKSE,Alachua,32601,Florida,2024
06ec,,,26.5272496,-81.8706265,,,"South Tamiami Trail, Villas",OO78,Lee,33915,Florida,2024
1d6e,,,26.6417059,-81.8697618,,,"2112, Second Street",OO78,Lee,33901,Florida,2024
d446,,,26.5461821,-81.7909506,,,"10090, Daniels Parkway",OO78,Lee,10090,Florida,2024
d446,,,27.1105171,-82.3873454,,,"445, Commercial Court",SYJL,Sarasota,34292,Florida,2024
d3d2,,,26.4612694,-80.06266,,,"900, East Atlantic Avenue",QAEJ,Palm Beach,33445,Florida,2024
bdfe,,,26.7064329,-80.1073827,,,"Okeechobee Boulevard, WestgateCRA",QAEJ,Palm Beach,33409,Florida,2024
11b4,,,26.4565001,-80.1892886,,,"14813, Lyons Road",QAEJ,Palm Beach,14813,Florida,2024
644d,,,27.2973112,-82.481594,,,"North Taggart Cay, Marigot Bay Appartments",SYJL,Sarasota,34233,Florida,2024
4a4d,,,27.2993792,-82.4740935,,,"4725, Bee Ridge Road",SYJL,Sarasota,34233,Florida,2024
bdfe,,,27.2994011,-82.4525094,,,"Bee Ridge Road, Sarasota",SYJL,Sarasota,34232,Florida,2024
2439,,,26.5210704,-81.8993832,,,"8700, Gladiolus Drive",OO78,Lee,33908,Florida,2024
5b8a,,,29.6512263,-82.3237066,,,"Southwest 4th Avenue, Gainesville",IKSE,Alachua,32601,Florida,2024
5b6f,,,26.7231479,-80.0864404,,,"Palm Beach Lakes Boulevard, West Palm Beach",QAEJ,Palm Beach,33049,Florida,2024
9092,,,26.6711576,-81.9324105,,,"1910, Northeast Pine Island Road",OO78,Lee,33909,Florida,2024
0d13,,,26.5977569,-82.2188248,,,"Bartlett Parkway, Lee",OO78,Lee,33945,Florida,2024
731e,,,27.0880267,-82.4418904,,,"Tamiami Trail, Venice",SYJL,Sarasota,34285,Florida,2024
ea1c,,,28.6852853,-81.4170634,,,"1003, FL 434",8ZKX,Seminole,32714,Florida,2024
5014,,,29.627401,-82.3844156,,,"2933, Clark Butler Boulevard",IKSE,Alachua,32608,Florida,2024
bdfe,,,27.050387,-82.3909502,,,"Tamiami Trail, Venice Groves",SYJL,Sarasota,34293,Florida,2024
95a0,,,27.0490729,-82.3908982,,,"Vicenza Drive, Sarasota",SYJL,Sarasota,34293,Florida,2024
8f03,,,27.0504029,-82.3888082,,,"Tamiami Trail, Venice Groves",SYJL,Sarasota,34293,Florida,2024
6009,,,27.2144332,-80.1750789,,,"Stuart Beach Entry & Driveway, Martin",EMTW,Martin,39996,Florida,2024
f38d,,,27.1458962,-80.1957433,,,"Port Salerno, Martin",EMTW,Martin,34994,Florida,2024
8f03,,,26.4319581,-81.7820378,,,"10391, Corkscrew Commons Drive",OO78,Lee,10391,Florida,2024
f2da,,,27.1412225,-80.2464877,,,"400, Southeast Parrot Circle",EMTW,Martin,34997,Florida,2024
d616,,,26.962499,-82.3624396,,,"Englewood, Sarasota",SYJL,Sarasota,34223,Florida,2024
8075,,,26.9624155,-82.3627805,,,"Englewood, Sarasota",SYJL,Sarasota,34223,Florida,2024
b2d0,,,26.9624586,-82.3614745,,,"420, West Dearborn Street",SYJL,Sarasota,34223,Florida,2024
5316,,,28.6630072,-81.3819319,,,"301, East Altamonte Drive",8ZKX,Seminole,32701,Florida,2024
6aa3,,,28.6644721,-81.3746551,,,"Palm Springs Drive, Altamonte Springs",8ZKX,Seminole,32701,Florida,2024
460f,,,26.8452156,-80.0656337,,,"11611, Ellison Wilson Road",QAEJ,Palm Beach,11611,Florida,2024
ea02,,,26.7226897,-80.0869437,,,"Palm Beach Lakes Boulevard, West Palm Beach",QAEJ,Palm Beach,33401,Florida,2024
ea02,,,28.6558665,-81.236314,,,"Vidina Place, Oviedo Park Crossing",8ZKX,Seminole,32765,Florida,2024
bdfe,,,28.6569333,-81.2369263,,,"Red Bug Lake Road, Seminole",8ZKX,Seminole,32765,Florida,2024
d17b,,,27.1500782,-80.2021128,,,"4480, Southeast Saint Lucie Boulevard",EMTW,Martin,34997,Florida,2024
5b6f,,,28.8032655,-81.3317871,,,"Aquamarine Way, Sanford",8ZKX,Seminole,32747,Florida,2024
95a0,,,26.6386355,-82.0042615,,,"Southwest 4th Street, Cape Coral",OO78,Lee,33991,Florida,2024
bdfe,,,26.5560678,-81.9021481,,,"Premiere Boulevard, Cypress Lake",OO78,Lee,33919,Florida,2024
8612,,,28.6453039,-81.3230485,,,"Esplanade Way, Casselberry",8ZKX,Seminole,32707,Florida,2024
39e1,,,28.6551587,-81.2115091,,,"200, West Mitchell Hammock Road",8ZKX,Seminole,32765,Florida,2024
502e,,,27.3375577,-82.4265377,,,"19, East Road",SYJL,Sarasota,34240,Florida,2024
3b49,,,28.8253664,-81.3129179,,,"Sunrail Drive, Lake Monroe",8ZKX,Seminole,32771,Florida,2024
668c,,,26.6151222,-80.0565064,,,"25, South J Street",QAEJ,Palm Beach,33460,Florida,2024
5e7a,,,26.6155823,-80.0541095,,,"517, Lake Avenue",QAEJ,Palm Beach,33460,Florida,2024
9cf5,,,26.615588,-80.055515,,,"701, Lake Avenue",QAEJ,Palm Beach,33460,Florida,2024
121f,,,26.6156058,-80.0558983,,,"71y, Lake Avenue",QAEJ,Palm Beach,33460,Florida,2024
3aa7,,,26.6156285,-80.0571315,,,"821, Lake Avenue",QAEJ,Palm Beach,33460,Florida,2024
f4e2,,,28.6611229,-81.4007007,,,"Weathersfield, Altamonte Springs",8ZKX,Seminole,32714,Florida,2024
8f03,,,27.3892513,-82.5031854,,,"3255, University Parkway",SYJL,Sarasota,34243,Florida,2024
432e,,,26.5861776,-80.093362,,,"6170, South Congress Avenue",QAEJ,Palm Beach,33462,Florida,2024
a46d,,,26.4943129,-81.7843469,,,"16411, Corporate Commerce Way",OO78,Lee,16411,Florida,2024
5316,,,26.4935619,-81.7864098,,,"16451, Corporate Commerce Way",OO78,Lee,16451,Florida,2024
f71b,,,26.4935628,-81.7870157,,,"16461, Corporate Commerce Way",OO78,Lee,16461,Florida,2024
a252,,,26.4800568,-82.1803084,,,"Pine Avenue, Wulfert",OO78,Lee,33926,Florida,2024
ee93,,,27.1092745,-82.4418466,,,"750, US 41 By-Pass",SYJL,Sarasota,34285,Florida,2024
8e35,,,26.5604822,-81.944565,,,"Del Prado Boulevard South, Cape Coral",OO78,Lee,33904,Florida,2024
06ec,,,26.5622722,-81.9453625,,,"Cape Coral Street, Cape Coral",OO78,Lee,33904,Florida,2024
95bb,,,26.6340381,-82.0668191,,,"4330, Pine Island Road Northwest",OO78,Lee,33993,Florida,2024
5bef,,,27.2512752,-80.2279874,,,"3825, Northeast Indian River Drive",EMTW,Martin,34957,Florida,2024
cb7f,,,27.1972725,-80.221048,,,"2313, Southeast Ocean Boulevard",EMTW,Martin,34996,Florida,2024
ecc4,,,27.194664,-80.252453,,,"Southeast 6th Street, Ground Floor Farm",EMTW,Martin,34994,Florida,2024
f78b,,,27.219395,-80.2420215,,,"796, Northeast Dixie Highway",EMTW,Martin,34957,Florida,2024
0dc3,,,27.0609488,-80.1318205,,,"9126, Southeast Bridge Road",EMTW,Martin,33455,Florida,2024
f9f8,,,27.067364,-80.1406205,,,"11220, Southeast Federal Highway",EMTW,Martin,11220,Florida,2024
1baa,,,29.6006414,-82.3741013,,,"Southwest Williston Road, Alachua",IKSE,Alachua,32608,Florida,2024
06ec,,,27.033823,-82.2088885,,,"South Salford Boulevard, North Port",SYJL,Sarasota,33953,Florida,2024
89fb,,,26.4581892,-80.1263001,,,"5199, West Atlantic Avenue",QAEJ,Palm Beach,33484,Florida,2024
fd53,,,28.69007,-81.3908075,,,"2045, Commerce Park Drive",8ZKX,Seminole,32779,Florida,2024
56f1,,,28.6895745,-81.3924895,,,"108, Markham Woods Road",8ZKX,Seminole,32779,Florida,2024
5ad3,,,29.6670757,-82.3136879,,,"1000, Northeast 16th Avenue",IKSE,Alachua,32601,Florida,2024
0313,,,26.5284707,-81.8129984,,,"Legends Golf & Country Club, Lee",OO78,Lee,33912,Florida,2024
bdfe,,,26.460027,-80.1221348,,,"Military Trail, Delray Beach",QAEJ,Palm Beach,33484,Florida,2024
95a0,,,28.6564835,-81.335721,,,"Fern Park Boulevard, Casselberry",8ZKX,Seminole,32730,Florida,2024
6865,,,26.5623011,-81.9487619,,,"Cape Coral Parkway East, Cape Coral",OO78,Lee,33904,Florida,2024
